'Refurbished Lenovo ThinkPad T420 i5 2.5GHz 4GB 320GB DVD Windows 10 Pro 64 Laptop Computer B',214.2,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Refurbished Lenovo ThinkPad T430 i5 2.6GHz 8GB 240SSD DVD Windows 10 Pro 64 Laptop CAM',388.0,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Refurbished Lenovo M90 SFF Desktop PC with Intel Core i5-650 Processor, 4GB Memory, 22" LCD Monitor, 250GB Hard Drive and Windows 10 Home',247.99,'Lenovo','22"','4 GB','250 GB','Intel Core i5-650 Processor','3.20 GHz','Windows 10',nan
'Lenovo Y700-15ISK 80NV Notebook 80NV00W5US Y700-15ISK 80NV Notebook',729.99,'Lenovo','15.60 in','8.00 GB','1.00 GB','Intel Core i5-6300HQ','2.30 GHz','Windows 10',nan
'Refurbished Lenovo ThinkPad T440s 2.1GHz i7 12GB 250GB Windows 10 Pro 64 14" Laptop B Camera',336.0,'Lenovo','14\"',nan,nan,nan,nan,nan,nan
'Refurbished Lenovo Laptop IdeaPad Z580 Intel Core i5 3rd Gen 3210M (2.50 GHz) 6 GB Memory 500 GB HDD NVIDIA GeForce GT 635M 15.6 Windows 8.1',249.0,'Lenovo',nan,nan,'500 GB',nan,nan,'Microsoft Windows',nan
'Refurbished Lenovo ThinkPad X200 Laptop Intel Core 2 Duo P8700 2.53GHz 4GB 320GB 12.1in W7HP',129.0,'Lenovo',nan,'4 GB','320 GB',nan,nan,'Microsoft Windows',nan
'Refurbished Lenovo ThinkPad T440s 2.1GHz i7 12GB 240SSD Windows 10 Pro 64 Laptop B',372.0,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Lenovo N23 Chromebook - 11.6" - Celeron N3060 - 4 GB RAM - 16 GB SSD',288.41,'Lenovo','11.60 Inches','4 Gigabytes','16 Gigabytes','Intel N3060','1.6 Gigahertz','Chrome OS',nan
'Lenovo N22 80SF001FUS with Celeron N3060 & 4 GB RAM',215.95,'Lenovo',nan,'4 GB',nan,nan,nan,nan,nan
'Refurbished Lenovo ThinkPad T430 Laptop i5-3320M 2.6GHz 4GB 320GB WebCam Wireless Win10 Pro',224.95,'Lenovo',nan,'4 GB','320 GB','Intel Core i5 3rd Gen.',nan,'Windows 10',nan
'Refurbished "Lenovo N22 80SF0000US Chromebook PC"',190.95,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Lenovo N23 80YS0003US Chromebook PC - Intel Celeron N3060 1.6 GHz (Refurbished)',159.97,'Lenovo','0 in','0 GB','0 GB',nan,'0 GHz','Chrome OS',nan
'Lenovo 300 Compact Wireless Mouse',25.93,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Refurbished Lenovo ThinkPad T440s 2.1GHz i7 12GB 128SSD Windows 10 Pro 64 14" Laptop B Cam',339.75,'Lenovo','14',nan,nan,nan,nan,nan,nan
'Lenovo ThinkPad P51 20HH002NUS 15.6 in Laptop',2175.29,'Lenovo','15.60 Inches','8 Gigabytes','512 Gigabytes','Intel i7-7820HQ','2.9 Gigahertz','Windows 10 Pro (English)','0 h'
'TOPSELLER THINKPAD X270 I7-6500U 2.5G 8GB 512GB 12.5IN W10P',1383.38,'Lenovo','12.50 in','8.00 GB','512.00 GB','Core i7-i7-6500U','2.50 GHz','Windows 7','0 h'
'Lenovo ThinkPad E570 - 15.6" - Core i5 7200U - 8 GB RAM - 180 GB SSD',834.82,'Lenovo','15.60 in','8.00 GB','180.00 GB','Intel Core i5','2.50 GHz','Windows 10',nan
'Lenovo ThinkPad E475 - 14" - A6 9500B - 4 GB RAM - 500 GB HDD',485.26,'Lenovo','14.00 Inches','4 Gigabytes','500 Gigabytes','AMD A6-9500B','2.3 Gigahertz','Windows 10 Pro (English)',nan
'Lenovo ThinkPad T450 20BV0002US 14" LED Notebook',568.05,'Lenovo','14.00','8','500','Intel i5-5300U','2.3','Windows 7','10'
